# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.916100000000000029e-03,8.410300000000000761e-03
2.000000000000000000e+02,5.832200000000000058e-03,1.195189999999999968e-02
5.000000000000000000e+02,1.470869999999999990e-02,1.898079999999999906e-02
1.000000000000000000e+03,2.805739999999999970e-02,2.554889999999999939e-02
2.000000000000000000e+03,5.753060000000000118e-02,3.314419999999999866e-02
5.000000000000000000e+03,1.292737999999999943e-01,4.652139999999999748e-02
1.000000000000000000e+04,2.418737999999999999e-01,6.073499999999999732e-02
2.000000000000000000e+04,4.144473000000000185e-01,7.068779999999999508e-02
5.000000000000000000e+04,7.219330000000000469e-01,8.213059999999999805e-02
1.000000000000000000e+05,9.898065000000000335e-01,8.534029999999999394e-02
