# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.273999999999999629e-04,4.569000000000000145e-03
2.000000000000000000e+02,1.294699999999999974e-03,6.579299999999999732e-03
5.000000000000000000e+02,3.080700000000000018e-03,1.009039999999999937e-02
1.000000000000000000e+03,6.068399999999999836e-03,1.412270000000000018e-02
2.000000000000000000e+03,1.208700000000000052e-02,1.984419999999999934e-02
5.000000000000000000e+03,3.083879999999999955e-02,3.196269999999999667e-02
1.000000000000000000e+04,5.773289999999999672e-02,3.722480000000000233e-02
2.000000000000000000e+04,1.189680999999999933e-01,5.317970000000000336e-02
5.000000000000000000e+04,2.796984000000000137e-01,7.912470000000000614e-02
1.000000000000000000e+05,4.966403999999999819e-01,9.580819999999999614e-02
