# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.705320000000000141e-02,3.391120000000000245e-02
2.000000000000000000e+02,6.825299999999999423e-02,4.550619999999999665e-02
5.000000000000000000e+02,1.675897000000000081e-01,7.041079999999999561e-02
1.000000000000000000e+03,3.056702000000000030e-01,9.307989999999999320e-02
2.000000000000000000e+03,5.327619999999999578e-01,1.193252999999999953e-01
5.000000000000000000e+03,8.958538999999999808e-01,1.108216999999999952e-01
1.000000000000000000e+04,1.123496999999999968e+00,9.184910000000000296e-02
2.000000000000000000e+04,1.288333100000000009e+00,8.657059999999999755e-02
5.000000000000000000e+04,1.453225100000000047e+00,6.438919999999999366e-02
1.000000000000000000e+05,1.537968699999999966e+00,5.746559999999999863e-02
1.000000000000000000e+06,1.649229300000000009e+00,3.729940000000000339e-02
