# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.519999999999999908e-04,2.976100000000000186e-03
2.000000000000000000e+02,6.453999999999999668e-04,4.038400000000000149e-03
5.000000000000000000e+02,1.520400000000000093e-03,6.230499999999999927e-03
1.000000000000000000e+03,2.948999999999999799e-03,8.538900000000000309e-03
2.000000000000000000e+03,6.451700000000000317e-03,1.278439999999999958e-02
5.000000000000000000e+03,1.601819999999999980e-02,1.792279999999999915e-02
1.000000000000000000e+04,3.209240000000000009e-02,2.411649999999999905e-02
2.000000000000000000e+04,6.282509999999999484e-02,3.343800000000000244e-02
5.000000000000000000e+04,1.404208999999999874e-01,4.903090000000000226e-02
1.000000000000000000e+05,2.591821999999999737e-01,5.862470000000000181e-02
