# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.503999999999999966e-04,2.468099999999999981e-03
2.000000000000000000e+02,3.415000000000000067e-04,3.710000000000000190e-03
5.000000000000000000e+02,8.007999999999999494e-04,5.707300000000000220e-03
1.000000000000000000e+03,1.666699999999999909e-03,8.202900000000000816e-03
2.000000000000000000e+03,3.435000000000000119e-03,1.190440000000000074e-02
5.000000000000000000e+03,9.308999999999999567e-03,1.945119999999999835e-02
1.000000000000000000e+04,1.795940000000000036e-02,2.647019999999999929e-02
2.000000000000000000e+04,3.666289999999999827e-02,3.869059999999999860e-02
5.000000000000000000e+04,8.961020000000000096e-02,6.048640000000000266e-02
1.000000000000000000e+05,1.721389999999999865e-01,7.344900000000000040e-02
