# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.800000000000000122e-05,8.901999999999999540e-04
2.000000000000000000e+02,1.407000000000000048e-04,1.519799999999999970e-03
5.000000000000000000e+02,2.962999999999999922e-04,2.219800000000000072e-03
1.000000000000000000e+03,6.604999999999999543e-04,3.340099999999999927e-03
2.000000000000000000e+03,1.316099999999999952e-03,4.005100000000000153e-03
5.000000000000000000e+03,3.127200000000000119e-03,6.238900000000000348e-03
1.000000000000000000e+04,5.340600000000000035e-03,7.621099999999999576e-03
2.000000000000000000e+04,1.167439999999999971e-02,1.187590000000000000e-02
5.000000000000000000e+04,3.123549999999999938e-02,1.962559999999999999e-02
1.000000000000000000e+05,5.565200000000000008e-02,2.673259999999999872e-02
1.000000000000000000e+06,4.519681999999999866e-01,7.745390000000000608e-02
