# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.520000000000000180e-05,6.319999999999999663e-04
2.000000000000000000e+02,7.389999999999999380e-05,9.135999999999999807e-04
5.000000000000000000e+02,1.410000000000000120e-04,1.268299999999999983e-03
1.000000000000000000e+03,2.819000000000000217e-04,1.811399999999999903e-03
2.000000000000000000e+03,5.490999999999999570e-04,2.479499999999999933e-03
5.000000000000000000e+03,1.504099999999999968e-03,4.114800000000000055e-03
1.000000000000000000e+04,3.049099999999999901e-03,5.895000000000000066e-03
2.000000000000000000e+04,6.106199999999999996e-03,7.242000000000000173e-03
5.000000000000000000e+04,1.483630000000000018e-02,1.106479999999999964e-02
1.000000000000000000e+05,2.946119999999999989e-02,1.536080000000000084e-02
