# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.235999999999999957e-04,2.374900000000000101e-03
2.000000000000000000e+02,2.197000000000000005e-04,3.163200000000000126e-03
5.000000000000000000e+02,7.460000000000000268e-04,5.831399999999999605e-03
1.000000000000000000e+03,1.392000000000000008e-03,7.912600000000000536e-03
2.000000000000000000e+03,2.526399999999999826e-03,1.082600000000000055e-02
5.000000000000000000e+03,6.494399999999999999e-03,1.718340000000000145e-02
1.000000000000000000e+04,1.370269999999999995e-02,2.480569999999999997e-02
2.000000000000000000e+04,2.677389999999999978e-02,3.499850000000000183e-02
5.000000000000000000e+04,6.642320000000000169e-02,5.472239999999999743e-02
1.000000000000000000e+05,1.322032999999999958e-01,7.768840000000000467e-02
