# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.315000000000000044e-02,2.944060000000000080e-02
2.000000000000000000e+02,4.400040000000000201e-02,4.127089999999999925e-02
5.000000000000000000e+02,1.110285000000000022e-01,5.819200000000000067e-02
1.000000000000000000e+03,2.189954000000000067e-01,8.022819999999999951e-02
2.000000000000000000e+03,3.949754999999999794e-01,1.024030999999999969e-01
5.000000000000000000e+03,7.984466000000000063e-01,1.277502000000000082e-01
1.000000000000000000e+04,1.224830199999999980e+00,1.415849000000000135e-01
2.000000000000000000e+04,1.665573900000000052e+00,1.316572000000000020e-01
5.000000000000000000e+04,2.126857300000000173e+00,1.035771000000000053e-01
1.000000000000000000e+05,2.362253599999999842e+00,9.198359999999999870e-02
1.000000000000000000e+06,3.031637700000000102e+00,1.391417000000000070e-01
