# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.347955000000000236e-01,9.529340000000000033e-02
2.000000000000000000e+02,1.250940799999999964e+00,1.033589000000000035e-01
5.000000000000000000e+02,1.810412799999999933e+00,1.234949000000000047e-01
1.000000000000000000e+03,2.269993700000000114e+00,1.085477999999999998e-01
2.000000000000000000e+03,2.800349000000000199e+00,1.183591999999999977e-01
5.000000000000000000e+03,3.515246199999999988e+00,1.163644999999999957e-01
1.000000000000000000e+04,4.015148499999999565e+00,1.000289000000000039e-01
2.000000000000000000e+04,4.499738899999999653e+00,9.388889999999999736e-02
5.000000000000000000e+04,4.862604199999999821e+00,8.421850000000000169e-02
1.000000000000000000e+05,5.091739200000000132e+00,6.945830000000000060e-02
1.000000000000000000e+06,5.708156800000000253e+00,6.732080000000000009e-02
