# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.715999999999999881e-04,4.392000000000000071e-03
2.000000000000000000e+02,6.110999999999999462e-04,6.412400000000000391e-03
5.000000000000000000e+02,1.595599999999999970e-03,1.041929999999999940e-02
1.000000000000000000e+03,3.245599999999999961e-03,1.480060000000000056e-02
2.000000000000000000e+03,6.348600000000000250e-03,2.105500000000000080e-02
5.000000000000000000e+03,1.601059999999999983e-02,3.294310000000000294e-02
1.000000000000000000e+04,3.242180000000000062e-02,4.716390000000000166e-02
2.000000000000000000e+04,6.260290000000000299e-02,6.525079999999999769e-02
5.000000000000000000e+04,1.514021999999999868e-01,1.009395000000000014e-01
1.000000000000000000e+05,3.043602000000000252e-01,1.243526999999999966e-01
