# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.490999999999999746e-04,3.419300000000000117e-03
2.000000000000000000e+02,6.524999999999999767e-04,4.613599999999999819e-03
5.000000000000000000e+02,1.875799999999999950e-03,7.856300000000000089e-03
1.000000000000000000e+03,3.526599999999999960e-03,1.068200000000000052e-02
2.000000000000000000e+03,7.030299999999999744e-03,1.528279999999999916e-02
5.000000000000000000e+03,1.738489999999999827e-02,2.350939999999999974e-02
1.000000000000000000e+04,3.450500000000000095e-02,3.365839999999999804e-02
2.000000000000000000e+04,6.924909999999999399e-02,4.232339999999999713e-02
5.000000000000000000e+04,1.724329000000000001e-01,6.343699999999999339e-02
1.000000000000000000e+05,3.257062000000000013e-01,8.879159999999999831e-02
