# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.197200000000000044e-03,6.110700000000000159e-03
2.000000000000000000e+02,2.453400000000000112e-03,8.666399999999999451e-03
5.000000000000000000e+02,6.072900000000000000e-03,1.365929999999999922e-02
1.000000000000000000e+03,1.256260000000000016e-02,1.767209999999999961e-02
2.000000000000000000e+03,2.396219999999999947e-02,2.245130000000000042e-02
5.000000000000000000e+03,5.798989999999999700e-02,3.621250000000000163e-02
1.000000000000000000e+04,1.101681000000000049e-01,5.139520000000000199e-02
2.000000000000000000e+04,2.289046000000000136e-01,7.290380000000000471e-02
5.000000000000000000e+04,5.384756000000000542e-01,9.746380000000000321e-02
1.000000000000000000e+05,9.768373000000000195e-01,1.551559000000000133e-01
1.000000000000000000e+06,2.738682400000000072e+00,1.064919000000000004e-01
