# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.733000000000000111e-04,2.221799999999999903e-03
2.000000000000000000e+02,3.492999999999999794e-04,3.031499999999999907e-03
5.000000000000000000e+02,9.296999999999999926e-04,4.895599999999999952e-03
1.000000000000000000e+03,1.872600000000000089e-03,6.979100000000000234e-03
2.000000000000000000e+03,3.678700000000000025e-03,9.730100000000000207e-03
5.000000000000000000e+03,9.236799999999999872e-03,1.554660000000000070e-02
1.000000000000000000e+04,1.846050000000000121e-02,2.187009999999999996e-02
2.000000000000000000e+04,3.654009999999999897e-02,3.081860000000000155e-02
5.000000000000000000e+04,8.714829999999999799e-02,4.122889999999999888e-02
1.000000000000000000e+05,1.702149000000000023e-01,5.615219999999999934e-02
