# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.264200000000000108e-03,1.472670000000000055e-02
2.000000000000000000e+02,8.297999999999999821e-03,2.038809999999999928e-02
5.000000000000000000e+02,2.093199999999999922e-02,3.275020000000000014e-02
1.000000000000000000e+03,4.087589999999999973e-02,4.542739999999999972e-02
2.000000000000000000e+03,8.064609999999999834e-02,5.535759999999999986e-02
5.000000000000000000e+03,1.944025000000000059e-01,8.432040000000000368e-02
1.000000000000000000e+04,3.710521999999999987e-01,1.112544000000000033e-01
2.000000000000000000e+04,6.906803999999999721e-01,1.461041999999999896e-01
5.000000000000000000e+04,1.406417000000000028e+00,2.021838999999999997e-01
1.000000000000000000e+05,2.436995000000000022e+00,2.642581999999999987e-01
1.000000000000000000e+06,1.193428349999999938e+01,3.721278000000000086e-01
