# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.150389999999999920e-02,2.197100000000000095e-02
2.000000000000000000e+02,2.294459999999999902e-02,3.063679999999999876e-02
5.000000000000000000e+02,5.605509999999999660e-02,4.906699999999999950e-02
1.000000000000000000e+03,1.147651999999999978e-01,6.064490000000000158e-02
2.000000000000000000e+03,2.237068999999999863e-01,7.957920000000000271e-02
5.000000000000000000e+03,5.432972000000000357e-01,1.213309999999999944e-01
1.000000000000000000e+04,9.662055999999999978e-01,1.600374999999999992e-01
2.000000000000000000e+04,1.841691699999999932e+00,2.234526000000000012e-01
5.000000000000000000e+04,4.239977200000000224e+00,3.801378999999999730e-01
1.000000000000000000e+05,8.148949500000000512e+00,4.591526000000000218e-01
1.000000000000000000e+06,1.443717030000000001e+01,1.860561000000000020e-01
