# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.539000000000000003e-04,1.335500000000000098e-03
2.000000000000000000e+02,3.218000000000000157e-04,1.931800000000000010e-03
5.000000000000000000e+02,8.011000000000000109e-04,3.119799999999999830e-03
1.000000000000000000e+03,1.637400000000000010e-03,4.403699999999999976e-03
2.000000000000000000e+03,3.153700000000000166e-03,6.092000000000000193e-03
5.000000000000000000e+03,8.058700000000000238e-03,9.699799999999999742e-03
1.000000000000000000e+04,1.603059999999999902e-02,1.356279999999999986e-02
2.000000000000000000e+04,3.224960000000000326e-02,1.949870000000000075e-02
5.000000000000000000e+04,7.853090000000000070e-02,2.775820000000000023e-02
1.000000000000000000e+05,1.599899999999999933e-01,3.750930000000000236e-02
