# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.908999999999999973e-04,4.678700000000000046e-03
2.000000000000000000e+02,9.936000000000000821e-04,6.173200000000000215e-03
5.000000000000000000e+02,2.578099999999999836e-03,9.901200000000000626e-03
1.000000000000000000e+03,5.190099999999999575e-03,1.385330000000000068e-02
2.000000000000000000e+03,1.048930000000000001e-02,1.981650000000000078e-02
5.000000000000000000e+03,2.602190000000000059e-02,3.138010000000000105e-02
1.000000000000000000e+04,5.127609999999999807e-02,4.364660000000000067e-02
2.000000000000000000e+04,1.015115000000000045e-01,6.119329999999999908e-02
5.000000000000000000e+04,2.468622000000000039e-01,8.492840000000000111e-02
1.000000000000000000e+05,4.769347999999999921e-01,1.161972000000000005e-01
