# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.130700000000000233e-03,2.173949999999999841e-02
2.000000000000000000e+02,1.370090000000000023e-02,3.056839999999999904e-02
5.000000000000000000e+02,3.512679999999999969e-02,4.925159999999999955e-02
1.000000000000000000e+03,7.078020000000000145e-02,6.943240000000000522e-02
2.000000000000000000e+03,1.393861000000000128e-01,8.311060000000000669e-02
5.000000000000000000e+03,3.259657000000000249e-01,1.234516999999999975e-01
1.000000000000000000e+04,6.223900999999999462e-01,1.630580000000000085e-01
2.000000000000000000e+04,1.135447899999999954e+00,2.194231000000000098e-01
5.000000000000000000e+04,2.359791500000000042e+00,3.135700000000000154e-01
1.000000000000000000e+05,3.976498499999999936e+00,3.654361999999999888e-01
1.000000000000000000e+06,9.352282999999999902e+00,2.604632000000000058e-01
