# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.053900000000000017e-03,1.400889999999999948e-02
2.000000000000000000e+02,6.555199999999999742e-03,2.071570000000000009e-02
5.000000000000000000e+02,1.584649999999999948e-02,3.255299999999999860e-02
1.000000000000000000e+03,3.141420000000000323e-02,4.532939999999999886e-02
2.000000000000000000e+03,6.397600000000000509e-02,6.453040000000000165e-02
5.000000000000000000e+03,1.610909000000000091e-01,8.998780000000000667e-02
1.000000000000000000e+04,3.346308000000000060e-01,1.349085999999999896e-01
2.000000000000000000e+04,6.676113000000000186e-01,1.870340000000000058e-01
5.000000000000000000e+04,1.770988299999999960e+00,3.119593999999999978e-01
1.000000000000000000e+05,4.249946300000000399e+00,4.819320999999999744e-01
1.000000000000000000e+06,1.359072010000000041e+01,2.828088000000000268e-01
