# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.665999999999999750e-04,2.896399999999999929e-03
2.000000000000000000e+02,3.744999999999999957e-04,3.426999999999999925e-03
5.000000000000000000e+02,1.069499999999999921e-03,5.796800000000000390e-03
1.000000000000000000e+03,2.075500000000000088e-03,8.086299999999999391e-03
2.000000000000000000e+03,4.389099999999999946e-03,1.181379999999999930e-02
5.000000000000000000e+03,1.112029999999999963e-02,1.874349999999999974e-02
1.000000000000000000e+04,2.129589999999999955e-02,2.574260000000000090e-02
2.000000000000000000e+04,4.314810000000000173e-02,3.669700000000000045e-02
5.000000000000000000e+04,1.021771000000000068e-01,5.193310000000000287e-02
1.000000000000000000e+05,2.043986000000000136e-01,7.000860000000000416e-02
