# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.785999999999999957e-04,3.386899999999999980e-03
2.000000000000000000e+02,4.315999999999999741e-04,4.130400000000000217e-03
5.000000000000000000e+02,1.153699999999999908e-03,6.766699999999999625e-03
1.000000000000000000e+03,2.307399999999999816e-03,9.559200000000000336e-03
2.000000000000000000e+03,4.414600000000000295e-03,1.312329999999999920e-02
5.000000000000000000e+03,1.130920000000000016e-02,2.112239999999999951e-02
1.000000000000000000e+04,2.226919999999999941e-02,2.951799999999999910e-02
2.000000000000000000e+04,4.360830000000000262e-02,4.100829999999999753e-02
5.000000000000000000e+04,1.098546999999999996e-01,6.564960000000000240e-02
1.000000000000000000e+05,2.167506999999999906e-01,8.226769999999999916e-02
