# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.869000000000000172e-04,3.971500000000000204e-03
2.000000000000000000e+02,9.514000000000000321e-04,5.568799999999999618e-03
5.000000000000000000e+02,2.268099999999999890e-03,8.450700000000000225e-03
1.000000000000000000e+03,4.665800000000000329e-03,1.227639999999999981e-02
2.000000000000000000e+03,9.386300000000000199e-03,1.727980000000000141e-02
5.000000000000000000e+03,2.338569999999999885e-02,2.734649999999999928e-02
1.000000000000000000e+04,4.709819999999999979e-02,3.919199999999999767e-02
2.000000000000000000e+04,9.479229999999999601e-02,5.479359999999999786e-02
5.000000000000000000e+04,2.326687000000000061e-01,7.889089999999999991e-02
1.000000000000000000e+05,4.449740999999999835e-01,1.028358000000000050e-01
