# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.128519999999999801e-02,3.856849999999999862e-02
2.000000000000000000e+02,1.197175999999999935e-01,5.032400000000000068e-02
5.000000000000000000e+02,2.498452999999999924e-01,6.552790000000000004e-02
1.000000000000000000e+03,4.160344000000000264e-01,7.309970000000000356e-02
2.000000000000000000e+03,6.369525000000000325e-01,8.902129999999999765e-02
5.000000000000000000e+03,8.854286999999999574e-01,8.488709999999999312e-02
1.000000000000000000e+04,1.096040099999999962e+00,7.719109999999999860e-02
2.000000000000000000e+04,1.313554399999999900e+00,8.577129999999999477e-02
5.000000000000000000e+04,1.555879699999999977e+00,8.616989999999999372e-02
1.000000000000000000e+05,1.945494599999999963e+00,9.776630000000000043e-02
1.000000000000000000e+06,2.936812699999999943e+00,9.343129999999999491e-02
