# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.030999999999999861e-04,3.769999999999999914e-03
2.000000000000000000e+02,7.921999999999999572e-04,5.256600000000000161e-03
5.000000000000000000e+02,2.022499999999999992e-03,8.454200000000000256e-03
1.000000000000000000e+03,4.174800000000000212e-03,1.204679999999999987e-02
2.000000000000000000e+03,8.303899999999999476e-03,1.709250000000000005e-02
5.000000000000000000e+03,2.109470000000000095e-02,2.725090000000000151e-02
1.000000000000000000e+04,4.266940000000000316e-02,3.896480000000000082e-02
2.000000000000000000e+04,8.122360000000000690e-02,5.286989999999999745e-02
5.000000000000000000e+04,2.034061000000000063e-01,7.642970000000000319e-02
1.000000000000000000e+05,3.866009000000000251e-01,9.623869999999999647e-02
