# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.952000000000000109e-04,5.173500000000000147e-03
2.000000000000000000e+02,7.154000000000000420e-04,6.944500000000000152e-03
5.000000000000000000e+02,1.478399999999999940e-03,9.973299999999999180e-03
1.000000000000000000e+03,3.353699999999999824e-03,1.526519999999999960e-02
2.000000000000000000e+03,6.451899999999999996e-03,2.076920000000000155e-02
5.000000000000000000e+03,1.634570000000000120e-02,3.395519999999999788e-02
1.000000000000000000e+04,3.370669999999999916e-02,4.740409999999999763e-02
2.000000000000000000e+04,6.653570000000000317e-02,6.694959999999999800e-02
5.000000000000000000e+04,1.654953000000000118e-01,1.060259999999999952e-01
1.000000000000000000e+05,3.260424000000000100e-01,1.321989000000000081e-01
