# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.928000000000000522e-04,4.780900000000000254e-03
2.000000000000000000e+02,1.098699999999999980e-03,7.192999999999999741e-03
5.000000000000000000e+02,2.428000000000000037e-03,1.037120000000000056e-02
1.000000000000000000e+03,5.018700000000000071e-03,1.529789999999999969e-02
2.000000000000000000e+03,9.743500000000000424e-03,2.126760000000000109e-02
5.000000000000000000e+03,2.429769999999999847e-02,3.311410000000000048e-02
1.000000000000000000e+04,4.839199999999999752e-02,4.658879999999999966e-02
2.000000000000000000e+04,9.491220000000000212e-02,5.484569999999999723e-02
5.000000000000000000e+04,2.284277999999999864e-01,8.271549999999999736e-02
1.000000000000000000e+05,4.341764000000000179e-01,1.118958000000000036e-01
