# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.644999999999999886e-04,6.194800000000000306e-03
2.000000000000000000e+02,1.606999999999999922e-03,9.107999999999999777e-03
5.000000000000000000e+02,4.163799999999999620e-03,1.457830000000000063e-02
1.000000000000000000e+03,8.154200000000000337e-03,2.023209999999999939e-02
2.000000000000000000e+03,1.548279999999999969e-02,2.794690000000000021e-02
5.000000000000000000e+03,3.811590000000000117e-02,4.367900000000000255e-02
1.000000000000000000e+04,7.588019999999999488e-02,6.085610000000000325e-02
2.000000000000000000e+04,1.442942000000000113e-01,7.086900000000000144e-02
5.000000000000000000e+04,3.188877999999999990e-01,1.019004000000000021e-01
1.000000000000000000e+05,5.265338000000000518e-01,1.127941999999999972e-01
