# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.075000000000000301e-04,4.878699999999999704e-03
2.000000000000000000e+02,9.955000000000000741e-04,6.992899999999999811e-03
5.000000000000000000e+02,2.356099999999999861e-03,1.056119999999999975e-02
1.000000000000000000e+03,4.712199999999999722e-03,1.492519999999999958e-02
2.000000000000000000e+03,9.618800000000000266e-03,2.151300000000000087e-02
5.000000000000000000e+03,2.405420000000000127e-02,3.358010000000000161e-02
1.000000000000000000e+04,4.550089999999999690e-02,4.562349999999999739e-02
2.000000000000000000e+04,9.118679999999999841e-02,6.462020000000000264e-02
5.000000000000000000e+04,2.126426999999999901e-01,8.649919999999999831e-02
1.000000000000000000e+05,3.882892000000000010e-01,1.080448999999999993e-01
