# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.058999999999999737e-04,5.303300000000000375e-03
2.000000000000000000e+02,1.756799999999999985e-03,8.406800000000000730e-03
5.000000000000000000e+02,4.239399999999999939e-03,1.296459999999999974e-02
1.000000000000000000e+03,7.983099999999999918e-03,1.767229999999999843e-02
2.000000000000000000e+03,1.601369999999999877e-02,2.523620000000000030e-02
5.000000000000000000e+03,4.044280000000000097e-02,4.000129999999999658e-02
1.000000000000000000e+04,8.220619999999999317e-02,4.919040000000000218e-02
2.000000000000000000e+04,1.560764000000000040e-01,6.691289999999999738e-02
5.000000000000000000e+04,3.747613000000000194e-01,1.027819999999999984e-01
1.000000000000000000e+05,6.995805000000000495e-01,1.297767999999999977e-01
