# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.433230000000000309e-02,2.690949999999999939e-02
2.000000000000000000e+02,6.398890000000000133e-02,3.611679999999999752e-02
5.000000000000000000e+02,1.572835999999999956e-01,5.029779999999999668e-02
1.000000000000000000e+03,2.916097000000000272e-01,7.390349999999999697e-02
2.000000000000000000e+03,5.309874999999999456e-01,1.113502999999999993e-01
5.000000000000000000e+03,1.119910299999999914e+00,1.254043999999999992e-01
1.000000000000000000e+04,1.612256200000000028e+00,1.274409999999999987e-01
2.000000000000000000e+04,2.074148300000000056e+00,1.092507000000000061e-01
5.000000000000000000e+04,2.517144699999999791e+00,9.196429999999999882e-02
1.000000000000000000e+05,2.781435200000000219e+00,8.804499999999999826e-02
1.000000000000000000e+06,3.354873299999999947e+00,6.050679999999999947e-02
