# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.504500000000000216e-03,1.061679999999999915e-02
2.000000000000000000e+02,5.150199999999999743e-03,1.519530000000000013e-02
5.000000000000000000e+02,1.279169999999999960e-02,2.380020000000000052e-02
1.000000000000000000e+03,2.479400000000000007e-02,3.278760000000000008e-02
2.000000000000000000e+03,4.884730000000000322e-02,4.571709999999999663e-02
5.000000000000000000e+03,1.223386999999999947e-01,6.460180000000000089e-02
1.000000000000000000e+04,2.271324000000000121e-01,8.277080000000000548e-02
2.000000000000000000e+04,4.442456000000000182e-01,1.150473000000000051e-01
5.000000000000000000e+04,9.132344999999999491e-01,1.492789999999999950e-01
1.000000000000000000e+05,1.456521299999999908e+00,1.765737000000000001e-01
