# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.667800000000000119e-03,1.008520000000000076e-02
2.000000000000000000e+02,5.339499999999999628e-03,1.447850000000000005e-02
5.000000000000000000e+02,1.348990000000000085e-02,2.251059999999999867e-02
1.000000000000000000e+03,2.664340000000000111e-02,2.882969999999999977e-02
2.000000000000000000e+03,5.391689999999999677e-02,3.860969999999999680e-02
5.000000000000000000e+03,1.228664000000000006e-01,5.805409999999999737e-02
1.000000000000000000e+04,2.398443000000000103e-01,8.292710000000000359e-02
2.000000000000000000e+04,4.305854000000000070e-01,1.040998999999999952e-01
5.000000000000000000e+04,8.189161000000000357e-01,1.150602000000000014e-01
1.000000000000000000e+05,1.218280599999999936e+00,1.306049999999999989e-01
1.000000000000000000e+06,1.973943299999999956e+00,6.895790000000000253e-02
