# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.540000000000000403e-05,1.460600000000000049e-03
2.000000000000000000e+02,1.308000000000000081e-04,2.063600000000000070e-03
5.000000000000000000e+02,2.647999999999999855e-04,2.966700000000000066e-03
1.000000000000000000e+03,6.440999999999999894e-04,4.566800000000000199e-03
2.000000000000000000e+03,1.154099999999999918e-03,6.190499999999999822e-03
5.000000000000000000e+03,2.922800000000000138e-03,9.753799999999999970e-03
1.000000000000000000e+04,5.852099999999999837e-03,1.379949999999999927e-02
2.000000000000000000e+04,1.185130000000000038e-02,1.941589999999999983e-02
5.000000000000000000e+04,2.863399999999999973e-02,2.703380000000000019e-02
1.000000000000000000e+05,5.729830000000000340e-02,3.712010000000000309e-02
1.000000000000000000e+06,4.833501000000000047e-01,9.108800000000000230e-02
