# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.197077000000000002e-01,4.298350000000000087e-02
2.000000000000000000e+02,2.159432000000000018e-01,5.584789999999999893e-02
5.000000000000000000e+02,4.125705000000000067e-01,7.056460000000000510e-02
1.000000000000000000e+03,6.044289999999999941e-01,7.444639999999999591e-02
2.000000000000000000e+03,7.933597000000000010e-01,6.559840000000000115e-02
5.000000000000000000e+03,9.855045999999999529e-01,5.513149999999999995e-02
1.000000000000000000e+04,1.081422099999999942e+00,4.546139999999999903e-02
2.000000000000000000e+04,1.175068400000000013e+00,4.661679999999999990e-02
5.000000000000000000e+04,1.360683400000000098e+00,5.204059999999999936e-02
1.000000000000000000e+05,1.581846800000000108e+00,6.302380000000000482e-02
1.000000000000000000e+06,2.427347999999999839e+00,6.104919999999999791e-02
