# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.132200000000000090e-03,6.366499999999999763e-03
2.000000000000000000e+02,2.491099999999999998e-03,9.568999999999999381e-03
5.000000000000000000e+02,5.975099999999999682e-03,1.457390000000000074e-02
1.000000000000000000e+03,1.185420000000000050e-02,2.067580000000000112e-02
2.000000000000000000e+03,2.414749999999999883e-02,2.937980000000000105e-02
5.000000000000000000e+03,5.824259999999999854e-02,4.552620000000000278e-02
1.000000000000000000e+04,1.163142999999999955e-01,5.600780000000000342e-02
2.000000000000000000e+04,2.352229000000000125e-01,7.714390000000000136e-02
5.000000000000000000e+04,5.459188000000000374e-01,1.146987000000000007e-01
1.000000000000000000e+05,9.910103000000000106e-01,1.500806000000000084e-01
