# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.860000000000000061e-05,9.529999999999999626e-04
2.000000000000000000e+02,5.720000000000000122e-05,1.347099999999999947e-03
5.000000000000000000e+02,1.334999999999999924e-04,2.103799999999999854e-03
1.000000000000000000e+03,2.701000000000000059e-04,2.917499999999999954e-03
2.000000000000000000e+03,5.211999999999999836e-04,4.110700000000000118e-03
5.000000000000000000e+03,1.255299999999999992e-03,6.303399999999999802e-03
1.000000000000000000e+04,2.415299999999999999e-03,8.774099999999999955e-03
2.000000000000000000e+04,4.614499999999999678e-03,1.188759999999999990e-02
5.000000000000000000e+04,1.228309999999999992e-02,1.991580000000000086e-02
1.000000000000000000e+05,2.358419999999999961e-02,2.414130000000000095e-02
