# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.562000000000000020e-04,2.528700000000000045e-03
2.000000000000000000e+02,3.410999999999999970e-04,3.728799999999999996e-03
5.000000000000000000e+02,7.772000000000000262e-04,5.628099999999999596e-03
1.000000000000000000e+03,1.685099999999999923e-03,8.374500000000000000e-03
2.000000000000000000e+03,3.370199999999999845e-03,1.176020000000000017e-02
5.000000000000000000e+03,8.055500000000000160e-03,1.812959999999999919e-02
1.000000000000000000e+04,1.637399999999999967e-02,2.600250000000000131e-02
2.000000000000000000e+04,3.292880000000000112e-02,3.686310000000000281e-02
5.000000000000000000e+04,8.413550000000000195e-02,5.977860000000000118e-02
1.000000000000000000e+05,1.652318000000000120e-01,8.197949999999999682e-02
