# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.701299999999999507e-03,1.885749999999999926e-02
2.000000000000000000e+02,1.963300000000000115e-02,2.629410000000000081e-02
5.000000000000000000e+02,4.867559999999999942e-02,3.602969999999999784e-02
1.000000000000000000e+03,9.885639999999999705e-02,4.968920000000000281e-02
2.000000000000000000e+03,1.902220000000000022e-01,6.600029999999999786e-02
5.000000000000000000e+03,4.731442000000000148e-01,1.079116999999999993e-01
1.000000000000000000e+04,8.643169000000000546e-01,1.344833000000000001e-01
2.000000000000000000e+04,1.547060000000000102e+00,1.764776000000000122e-01
5.000000000000000000e+04,3.017623500000000014e+00,2.237089999999999912e-01
1.000000000000000000e+05,4.400277499999999620e+00,2.189911999999999970e-01
1.000000000000000000e+06,7.085628100000000096e+00,1.368858000000000019e-01
