# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.936499999999999957e-03,1.368510000000000039e-02
2.000000000000000000e+02,1.281189999999999933e-02,1.721440000000000123e-02
5.000000000000000000e+02,2.980060000000000001e-02,2.560199999999999976e-02
1.000000000000000000e+03,6.533750000000000668e-02,4.025469999999999743e-02
2.000000000000000000e+03,1.506207999999999991e-01,6.975249999999999506e-02
5.000000000000000000e+03,4.014148000000000160e-01,1.314249000000000112e-01
1.000000000000000000e+04,1.107231000000000076e+00,1.637622999999999995e-01
2.000000000000000000e+04,2.337573499999999971e+00,1.441520000000000024e-01
5.000000000000000000e+04,2.937726000000000059e+00,8.278330000000000410e-02
1.000000000000000000e+05,3.129363800000000140e+00,7.322779999999999567e-02
1.000000000000000000e+06,3.354200000000000070e+00,2.777769999999999892e-02
