# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.764659999999999840e-02,2.612480000000000011e-02
2.000000000000000000e+02,3.560560000000000114e-02,3.811239999999999767e-02
5.000000000000000000e+02,8.736019999999999897e-02,5.116980000000000139e-02
1.000000000000000000e+03,1.699273000000000033e-01,7.095210000000000405e-02
2.000000000000000000e+03,3.281571999999999822e-01,9.708089999999999775e-02
5.000000000000000000e+03,7.287540000000000129e-01,1.372446999999999973e-01
1.000000000000000000e+04,1.296439399999999909e+00,1.829757999999999940e-01
2.000000000000000000e+04,2.301269000000000009e+00,2.174595000000000000e-01
5.000000000000000000e+04,4.430820699999999945e+00,2.701949000000000156e-01
1.000000000000000000e+05,5.997010500000000022e+00,2.178662000000000099e-01
1.000000000000000000e+06,8.366467000000000098e+00,1.170725999999999989e-01
