# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.682900000000000257e-03,1.405310000000000066e-02
2.000000000000000000e+02,9.015999999999999709e-03,1.942349999999999979e-02
5.000000000000000000e+02,2.194370000000000001e-02,3.028919999999999876e-02
1.000000000000000000e+03,4.467970000000000275e-02,4.348269999999999913e-02
2.000000000000000000e+03,8.696529999999999538e-02,5.919139999999999818e-02
5.000000000000000000e+03,2.187453000000000036e-01,8.269089999999999774e-02
1.000000000000000000e+04,4.314511999999999792e-01,1.141429999999999945e-01
2.000000000000000000e+04,8.044734000000000052e-01,1.532010000000000038e-01
5.000000000000000000e+04,1.834274900000000041e+00,2.215892999999999891e-01
1.000000000000000000e+05,3.225900499999999838e+00,2.801583000000000268e-01
1.000000000000000000e+06,9.220172599999999719e+00,2.360456999999999972e-01
