# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.663999999999999981e-04,5.472099999999999707e-03
2.000000000000000000e+02,1.271699999999999957e-03,8.214499999999999580e-03
5.000000000000000000e+02,3.152600000000000194e-03,1.288180000000000054e-02
1.000000000000000000e+03,6.374699999999999638e-03,1.840699999999999975e-02
2.000000000000000000e+03,1.248750000000000034e-02,2.653919999999999890e-02
5.000000000000000000e+03,3.166490000000000277e-02,4.093979999999999841e-02
1.000000000000000000e+04,6.111769999999999703e-02,5.710479999999999723e-02
2.000000000000000000e+04,1.231597999999999998e-01,8.028849999999999876e-02
5.000000000000000000e+04,3.041670000000000207e-01,1.141333999999999960e-01
1.000000000000000000e+05,6.115466999999999986e-01,1.583411000000000124e-01
