# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.526000000000000013e-03,1.108409999999999951e-02
2.000000000000000000e+02,2.801800000000000124e-03,1.512619999999999937e-02
5.000000000000000000e+02,7.037500000000000352e-03,2.391209999999999863e-02
1.000000000000000000e+03,1.324709999999999950e-02,3.286830000000000307e-02
2.000000000000000000e+03,2.737890000000000115e-02,4.718599999999999878e-02
5.000000000000000000e+03,6.845139999999999558e-02,7.367110000000000325e-02
1.000000000000000000e+04,1.353444000000000036e-01,1.044105000000000033e-01
2.000000000000000000e+04,2.780915999999999944e-01,1.367464999999999931e-01
5.000000000000000000e+04,6.968273999999999857e-01,2.104024999999999923e-01
1.000000000000000000e+05,1.484213800000000028e+00,3.061111000000000248e-01
1.000000000000000000e+06,2.407658139999999847e+01,6.601211000000000162e-01
