# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.475600000000000109e-03,9.095799999999999372e-03
2.000000000000000000e+02,5.018100000000000165e-03,1.283089999999999925e-02
5.000000000000000000e+02,1.280290000000000074e-02,2.066700000000000134e-02
1.000000000000000000e+03,2.591020000000000129e-02,2.939490000000000158e-02
2.000000000000000000e+03,5.160290000000000016e-02,4.140470000000000261e-02
5.000000000000000000e+03,1.291695999999999955e-01,5.803640000000000188e-02
1.000000000000000000e+04,2.543313999999999853e-01,7.898239999999999428e-02
2.000000000000000000e+04,4.996045000000000069e-01,1.117466000000000015e-01
5.000000000000000000e+04,1.152379400000000054e+00,1.650278000000000023e-01
1.000000000000000000e+05,2.087531900000000107e+00,2.028861999999999888e-01
1.000000000000000000e+06,6.537345700000000370e+00,1.737575000000000092e-01
