# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.659569999999999990e-02,2.985919999999999894e-02
2.000000000000000000e+02,5.119859999999999689e-02,4.094249999999999973e-02
5.000000000000000000e+02,1.287698999999999927e-01,6.464620000000000088e-02
1.000000000000000000e+03,2.410888999999999949e-01,8.993160000000000043e-02
2.000000000000000000e+03,5.137701000000000073e-01,1.271106999999999931e-01
5.000000000000000000e+03,1.112791700000000050e+00,1.757885999999999893e-01
1.000000000000000000e+04,2.102493299999999898e+00,2.379702999999999957e-01
2.000000000000000000e+04,3.420319800000000132e+00,2.578443999999999736e-01
5.000000000000000000e+04,5.451735799999999799e+00,2.519780999999999826e-01
1.000000000000000000e+05,6.878377799999999986e+00,2.453172999999999881e-01
1.000000000000000000e+06,9.848887799999999970e+00,1.735423000000000104e-01
