# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.918000000000000000e-04,2.071299999999999877e-03
2.000000000000000000e+02,3.948000000000000012e-04,2.992700000000000048e-03
5.000000000000000000e+02,1.046899999999999914e-03,4.883400000000000414e-03
1.000000000000000000e+03,1.886199999999999986e-03,6.593899999999999761e-03
2.000000000000000000e+03,4.061200000000000053e-03,9.604299999999999643e-03
5.000000000000000000e+03,1.006959999999999973e-02,1.504619999999999916e-02
1.000000000000000000e+04,1.991129999999999983e-02,2.091000000000000150e-02
2.000000000000000000e+04,3.952710000000000251e-02,2.974769999999999845e-02
5.000000000000000000e+04,9.762519999999999532e-02,4.203509999999999885e-02
1.000000000000000000e+05,1.933620000000000061e-01,5.714079999999999854e-02
