# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.111000000000000267e-04,2.295900000000000024e-03
2.000000000000000000e+02,5.984999999999999652e-04,3.159400000000000142e-03
5.000000000000000000e+02,1.215300000000000104e-03,4.529400000000000266e-03
1.000000000000000000e+03,2.597799999999999936e-03,6.501299999999999787e-03
2.000000000000000000e+03,5.175500000000000413e-03,9.297700000000000756e-03
5.000000000000000000e+03,1.277829999999999938e-02,1.466600000000000022e-02
1.000000000000000000e+04,2.627190000000000081e-02,2.118460000000000135e-02
2.000000000000000000e+04,5.148950000000000055e-02,2.927060000000000078e-02
5.000000000000000000e+04,1.274560000000000137e-01,3.938509999999999928e-02
1.000000000000000000e+05,2.453946999999999934e-01,5.505580000000000196e-02
