# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.028999999999999988e-04,4.053499999999999812e-03
2.000000000000000000e+02,3.977000000000000175e-04,5.668000000000000295e-03
5.000000000000000000e+02,9.983999999999999819e-04,8.946799999999999545e-03
1.000000000000000000e+03,2.264700000000000133e-03,1.366030000000000022e-02
2.000000000000000000e+03,3.896199999999999837e-03,1.780139999999999847e-02
5.000000000000000000e+03,1.004900000000000064e-02,2.870670000000000166e-02
1.000000000000000000e+04,2.002490000000000173e-02,3.973560000000000286e-02
2.000000000000000000e+04,3.974939999999999724e-02,5.718340000000000228e-02
5.000000000000000000e+04,9.882559999999999956e-02,8.882909999999999417e-02
1.000000000000000000e+05,1.998022000000000131e-01,1.256529999999999869e-01
