# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.715000000000000049e-04,4.724400000000000127e-03
2.000000000000000000e+02,1.400100000000000042e-03,6.828200000000000415e-03
5.000000000000000000e+02,3.579099999999999990e-03,1.086059999999999977e-02
1.000000000000000000e+03,6.798900000000000082e-03,1.504109999999999996e-02
2.000000000000000000e+03,1.378580000000000083e-02,2.168640000000000151e-02
5.000000000000000000e+03,3.523659999999999987e-02,2.978890000000000010e-02
1.000000000000000000e+04,7.032560000000000200e-02,4.194579999999999836e-02
2.000000000000000000e+04,1.383076000000000028e-01,5.884999999999999953e-02
5.000000000000000000e+04,3.139526999999999735e-01,8.178850000000000009e-02
1.000000000000000000e+05,5.670712999999999449e-01,1.012310000000000015e-01
